,Close,High,Low,Open,Volume
2017-02-13,30.797380447387695,30.919843083711402,30.672612051335886,30.74886077555563,92141600
2017-02-14,31.197107315063477,31.213279362962442,30.788138188350544,30.83897066853526,132904800
2017-02-15,31.310317993164062,31.485922364828532,31.104678814998433,31.312630803712807,142492400
2017-02-16,31.273365020751953,31.400442732099194,31.155524452999483,31.347300951410674,90338400
2017-02-17,31.35883331298828,31.384249543266176,31.21558011994466,31.21558011994466,88792800
2017-02-21,31.58527946472168,31.596832942403598,31.41891925785599,31.476683120639176,98028800
2017-02-22,31.68000602722168,31.68231531199589,31.44895062727859,31.52288652193506,83347600
2017-02-23,31.54599380493164,31.76549573206779,31.492852049559353,31.74239230720515,83152800
2017-02-24,31.57604217529297,31.57604217529297,31.25718449042464,31.40275056840831,87106400
2017-02-27,31.638412475585938,31.75625297945295,31.488227884162793,31.686935658170956,81029600
2017-02-28,31.652278900146484,31.756253119716007,31.58527086321527,31.6730730389353,93931600
2017-03-01,32.29924774169922,32.38242786516562,31.79323914337478,31.86024368906541,145658400
2017-03-02,32.107460021972656,32.41245131747088,32.06124612134738,32.34775608734624,104844000
2017-03-03,32.29694747924805,32.30850096294048,32.0219907852581,32.06589190791239,84432400
2017-03-06,32.195255279541016,32.294610924650605,32.0242765575214,32.20218665877828,87000000
2017-03-07,32.236854553222656,32.34313807658122,32.06818155101605,32.13056750423803,69785200
2017-03-08,32.116703033447266,32.301548072577894,32.07511475059646,32.10514955744675,74828800
2017-03-09,32.04275131225586,32.06816753945405,31.666133523659298,32.056617593511305,88623600
2017-03-10,32.149070739746094,32.199903245411186,32.03354295880326,32.174486992578636,78451200
2017-03-13,32.16291809082031,32.21605985740259,32.07511941682055,32.082050798304046,69686800
2017-03-14,32.114410400390625,32.26690437554029,32.07974995441702,32.18603705285729,61236400
2017-03-15,32.45405197143555,32.521056504609845,32.12364082513216,32.21144302950852,102767200
2017-03-16,32.50718688964844,32.583435599648205,32.407831227906016,32.51411827004607,76928000
2017-03-17,32.345458984375,32.57882375766877,32.32235202535992,32.57882375766877,175540000
2017-03-20,32.68510437011719,32.694345036519806,32.400903638062616,32.44018264011968,86168000
2017-03-21,32.3108024597168,32.9947283372612,32.28538621197227,32.83529946737529,158119600
2017-03-22,32.67586135864258,32.71745317302266,32.292308464990825,32.31310613499406,103440800
2017-03-23,32.560325622558594,32.712823028388804,32.488699014687725,32.638883610183065,81385200
2017-03-24,32.495635986328125,32.749798373115034,32.42863146197127,32.694343799918045,89582400
2017-03-27,32.55109405517578,32.62965206475492,32.02890646363169,32.20682015348862,94300400
2017-03-28,33.22577667236328,33.281227727729544,32.49101845812078,32.55802651752383,133499200
2017-03-29,33.299705505371094,33.38519840692117,33.084825660277524,33.19804055798778,116760000
2017-03-30,33.255802154541016,33.38750542533572,33.15645002446834,33.31587881516693,84829200
2017-03-31,33.193424224853516,33.33436817947322,33.0432360785983,33.207286986680685,78646800
2017-04-03,33.20267868041992,33.29972157913953,33.05249399741692,33.204991492102394,79942800
2017-04-04,33.44989013671875,33.47761565559979,33.080200098719224,33.09868495318175,79565600
2017-04-05,33.276615142822266,33.60933563737764,33.22809193502159,33.3228255391489,110871600
2017-04-06,33.193424224853516,33.39213203750382,33.14490103283233,33.338986749664876,84596000
2017-04-07,33.119476318359375,33.313561985521645,33.10330427557512,33.2095877728008,66688800
2017-04-10,33.0802001953125,33.2442510756305,33.0178142520225,33.179555847635505,75733600
2017-04-11,32.72437286376953,33.12178837836335,32.36161424408937,33.02705483143253,121517600
2017-04-12,32.76366424560547,32.84453153953262,32.58112846168498,32.71745385970046,81400000
2017-04-13,32.59037399291992,32.897678183969354,32.59037399291992,32.78908183353735,71291600
2017-04-17,32.77059555053711,32.78214902839294,32.54878076283502,32.689724731172724,66328400
2017-04-18,32.625030517578125,32.81911625943817,32.60423637215595,32.673553715856414,58790000
2017-04-19,32.504878997802734,32.80987388395424,32.45173723150411,32.782148358168236,69313600
2017-04-20,32.911529541015625,33.022435138429955,32.615778930827155,32.62964168980078,93278400
2017-04-21,32.87226867675781,32.96699875719339,32.77522578480094,32.91154769071936,69283600
2017-04-24,33.18879699707031,33.260423605852495,33.08250996345363,33.156449382600115,68537200
2017-04-25,33.394447326660156,33.47993672371542,33.24194986789126,33.251194061188805,75486000
2017-04-26,33.19805145263672,33.41062560817669,33.1287376254248,33.38058726596684,80164800
2017-04-27,33.223472595214844,33.30896553742356,33.112566929700414,33.253510941852575,56985200
2017-04-28,33.191123962402344,33.34131216543787,33.103325262428314,33.29278895507195,83441600
2017-05-01,33.86809539794922,34.011348594243834,33.4937868395665,33.52613444923384,134411600
2017-05-02,34.08299255371094,34.217005155060875,33.928185805330884,34.08992393605431,181408800
2017-05-03,33.9790153503418,34.07837103137064,33.334372168846535,33.63936354242312,182788000
2017-05-04,33.85655212402344,33.99749607838162,33.690191931153905,33.854242838931896,93487600
2017-05-05,34.41801834106445,34.42263691120523,33.90969357549422,33.90969357549422,109310800
2017-05-08,35.35378646850586,35.51321526304212,34.434186938092864,34.434186938092864,195009600
2017-05-09,35.58021926879883,35.785858416166704,35.45544738913163,35.55249022574761,156521600
2017-05-10,35.41154861450195,35.56866811663145,35.1458363201568,35.49704150818844,103222800
2017-05-11,35.71781539916992,35.745658910310475,35.337320455257014,35.369801601438134,109020400
2017-05-12,36.21662902832031,36.29087011398681,35.88485410936519,35.891814100515845,130108000
2017-05-15,36.12382507324219,36.34423306457839,35.973020537111836,36.19574734555601,104038800
2017-05-16,36.070457458496094,36.20734198695468,35.89645062192659,36.17950202596057,80194000
2017-05-17,34.85938262939453,35.86166408215146,34.73409921788966,35.63661487281056,203070800
2017-05-18,35.39065933227539,35.57626728242413,35.06352925858537,35.09601038434811,134272800
2017-05-19,35.51131057739258,35.72475851433993,35.411548368459925,35.585555185119176,107843200
2017-05-22,35.727088928222656,35.863973471889224,35.47651863090263,35.7294077451704,91865600
2017-05-23,35.683006286621094,35.93821421541674,35.5693205340456,35.93821421541674,79675600
2017-05-24,35.57627868652344,35.768846686765585,35.420832996246155,35.69228325002992,76712000
2017-05-25,35.69925308227539,35.810620042871896,35.50436621150047,35.66677193714624,76942400
2017-05-26,35.638919830322266,35.78508670371627,35.56931638869759,35.72940324238091,87710400
2017-05-30,35.6528434753418,35.82916914409434,35.5739612188087,35.59484119138891,80507600
2017-05-31,35.44171905517578,35.76885283009231,35.35355797909039,35.722451704755954,97804800
2017-06-01,35.53916549682617,35.57396899891659,35.316438660236145,35.53684667942517,65616400
2017-06-02,36.0658073425293,36.0658073425293,35.4718647207335,35.63195153711291,111082800
2017-06-05,35.713165283203125,35.83381102746354,35.604124244177186,35.808289880411884,101326800
2017-06-06,35.83382034301758,36.14935299760263,35.67837460335736,35.70621457458622,106499600
2017-06-07,36.047264099121094,36.18878983634843,35.84077607662668,35.96606301262677,84278400
2017-06-08,35.9590950012207,36.086697185851556,35.82220692905555,36.01941609832216,85003200
2017-06-09,34.564720153808594,36.00549844870563,33.87797509248136,36.00549844870563,259530800
2017-06-12,33.73876953125,33.89421523399402,33.06362206785271,33.81301415713416,289229200
2017-06-13,34.010215759277344,34.2097437423721,33.676122062916065,34.142462655827934,136661600
2017-06-14,33.67845153808594,34.221352139331366,33.37219773829891,34.221352139331366,126124800
2017-06-15,33.476600646972656,33.52068295447054,32.994024702203426,33.25155501532048,128661600
2017-06-16,33.0079345703125,33.52531385516667,32.991692234557526,33.35826702540767,201444400
2017-06-19,33.95221710205078,34.045022883262455,33.330434298736115,33.330434298736115,130165600
2017-06-20,33.643638610839844,34.07517568222191,33.62739981459031,34.07517568222191,99600400
2017-06-21,33.843177795410156,33.88958246333637,33.55084750444229,33.76197670689753,85063200
2017-06-22,33.78749465942383,34.035742616466905,33.66916772366512,33.81997579978962,76425200
2017-06-23,33.93830490112305,34.142474126421085,33.6668545666769,33.671495741846236,141757600
2017-06-26,33.83156204223633,34.40230233407298,33.729477491780415,34.144772141850915,102769600
2017-06-27,33.34667205810547,33.91045609832989,33.321150911590316,33.643643468366285,99047600
2017-06-28,33.83388900756836,33.89885127529129,33.21442510738161,33.52299764915459,88329600
2017-06-29,33.3350715637207,33.67148764914415,33.010260183521176,33.57404423508429,125997600
2017-06-30,33.413963317871094,33.63205251495539,33.35827983983494,33.51372556665097,92096400
2017-07-03,33.293312072753906,33.710929238845075,33.200509831479685,33.613485823453566,57111200
2017-07-05,33.430198669433594,33.59260437172023,33.11234725637412,33.33739642246375,86278400
2017-07-06,33.11465835571289,33.293306356681505,33.040417283475556,33.18194297823651,96515200
2017-07-07,33.451087951660156,33.583334907577324,33.15411643051047,33.15411643051047,76806800
2017-07-10,33.65525436401367,33.86174241272838,33.263158245175966,33.434846329571144,84362400
2017-07-11,33.7642936706543,33.838538303117105,33.49748454562129,33.578685629676194,79127200
2017-07-12,33.81301498413086,33.91509603695035,33.59956698976132,33.84317376647763,99538000
2017-07-13,34.28398895263672,34.451035803707775,33.74340727350098,33.75732725439386,100797600
2017-07-14,34.578643798828125,34.645928438020356,34.18191011600604,34.33039583744347,80528400
2017-07-17,34.699283599853516,35.010174972615246,34.46959683558217,34.52759911588152,95174000
2017-07-18,34.81992721557617,34.83152837896584,34.49279352494887,34.6157580684877,71475200
2017-07-19,35.038028717041016,35.13083097657728,34.78977718550363,34.91274177246986,83692000
2017-07-20,34.88026428222656,35.20507930499484,34.845464316299086,35.149395819331225,68974800
2017-07-21,34.86402130126953,34.90346243798861,34.54152867498606,34.79905901253468,105010400
2017-07-24,35.28628158569336,35.36748622914621,34.77818082508097,34.935948936314574,85972800
2017-07-25,35.43708038330078,35.69228833526864,35.21899120640794,35.21899120640794,75415600
2017-07-26,35.60413360595703,35.713174673654315,35.51132780128562,35.578612452194825,63124000
2017-07-27,34.931304931640625,35.727098336417974,34.174956206611974,35.671414853401714,129905200
2017-07-28,34.68537139892578,34.854737104138636,34.613449121650966,34.77585483488103,68854800
2017-07-31,34.5067138671875,34.87792985848564,34.367510525584244,34.77816410050082,79383600
2017-08-01,34.81296920776367,34.85241033339182,34.43247439209287,34.59256125152247,141474400
2017-08-02,36.457916259765625,37.063460259127524,36.23054829293145,36.954415679689205,279747200
2017-08-03,36.09366989135742,36.474164805577196,35.96606413411134,36.437042487073036,108389200
2017-08-04,36.28391647338867,36.51824447689042,36.121510751150865,36.2096753747282,82239600
2017-08-07,36.845375061035156,36.870896210885,36.348875587739144,36.4393590208106,87481200
2017-08-08,37.1400146484375,37.54603054605949,36.72007877218262,36.796642194841226,144823600
2017-08-09,37.36738586425781,37.41610933395925,36.91496881779299,36.94976876745259,104526000
2017-08-10,36.17717361450195,37.267238638725885,36.01645807921951,37.243945192944345,163217200
2017-08-11,36.68027114868164,36.93415686119202,36.35185637630784,36.475303794776885,105028400
2017-08-14,37.232295989990234,37.31614740550101,36.97608234424056,37.10884856633273,88490800
2017-08-15,37.63990783691406,37.779657832245334,37.29984276218854,37.420962268073296,117862000
2017-08-16,37.4885139465332,37.851868971949614,37.302177033630144,37.71910627608485,110686400
2017-08-17,36.768775939941406,37.432599805660814,36.76411654168273,37.38834440740225,111762400
2017-08-18,36.6849479675293,37.15078857664078,36.503270414302364,36.76879941933264,109712400
2017-08-21,36.61739730834961,36.775781386413854,36.12826331840998,36.68494262303436,105474000
2017-08-22,37.21599197387695,37.26723470592403,36.806053671580756,36.854964926847224,86418400
2017-08-23,37.262577056884766,37.37670924800208,37.00636693869412,37.050622350639216,77596400
2017-08-24,37.09721374511719,37.43960683877667,36.92951086030106,37.36739856702638,79275600
2017-08-25,37.2346305847168,37.39767404573715,37.09720849286256,37.18571576937024,101920400
2017-08-28,37.6096305847168,37.73307802479244,37.25093143296134,37.29984624604826,103864000
2017-08-29,37.94503402709961,37.99394528318715,37.26723533152812,37.29052877524253,118067600
2017-08-30,38.047523498535156,38.17329886722519,37.875161237511655,38.15233689812367,109078400
2017-08-31,38.198917388916016,38.32003690260881,38.07779787522322,38.11506596467956,107140400
2017-09-01,38.21055603027344,38.41785484717344,38.112729981699495,38.385246164315454,66364400
2017-09-05,37.751712799072266,38.257149291687355,37.39767304031707,38.14068917207796,117874000
2017-09-06,37.712120056152344,37.96367436281888,37.38836103771766,37.89845697450694,86606800
2017-09-07,37.560726165771484,37.78899061790352,37.3510993181451,37.754050440577984,87714000
2017-09-08,36.94812774658203,37.535084016714634,36.92483430792355,37.46753873113261,114446000
2017-09-11,37.61662292480469,37.74472978180447,37.24162115472234,37.38370265901643,126323200
2017-09-12,37.467552185058594,38.189606393791436,36.980749707380006,37.875162629389486,286856000
2017-09-13,37.18570327758789,37.25791151485799,36.78042446120834,37.236945998706176,179629600
2017-09-14,36.86661148071289,37.127480985161284,36.82235607104816,37.031986397763134,95042800
2017-09-15,37.239288330078125,37.49317053339173,36.80139715072568,36.91086994556379,196458400
2017-09-18,36.957454681396484,37.383699154318606,36.80139854443826,37.29286040134051,113077600
2017-09-19,36.9714241027832,37.21366311254684,36.90387880537779,37.15310158306575,83242400
2017-09-20,36.351863861083984,36.861956205442226,35.83012123973316,36.77810477619086,211805600
2017-09-21,35.72764205932617,36.28898079421191,35.57857322040231,36.28898079421191,150046800
2017-09-22,35.37825393676758,35.4667647623346,35.068469601363695,35.296730433842086,186581600
2017-09-25,35.06615447998047,35.364292201794925,34.74239538109999,34.935719670946895,177549200
2017-09-26,35.669395446777344,35.85107289889718,35.33166190394329,35.35262386670793,146640000
2017-09-27,35.92329025268555,36.03742245811878,35.762574706654625,35.823136248104575,102016800
2017-09-28,35.70200729370117,35.934927489278074,35.56691315377695,35.84408875516629,88022000
2017-09-29,35.89766311645508,35.89999459326319,35.40387338808492,35.685708417667065,105199200
2017-10-02,35.8254508972168,35.97451966434531,35.57156876405851,35.93026426324657,74795200
2017-10-03,35.98152160644531,36.12360311051281,35.84875890327996,35.87204879737292,64921200
2017-10-04,35.748592376708984,35.83710319267838,35.51101632449689,35.783532540208626,80655200
2017-10-05,36.19348907470703,36.20513580174614,35.88137669291869,35.91165391832185,85135200
2017-10-06,36.17251205444336,36.21676746633701,36.00014980656297,36.09564795285132,69630400
2017-10-09,36.298282623291016,36.50558145631955,36.21676268684348,36.29129530171209,65051600
2017-10-10,36.31227111816406,36.801405139755445,36.125937732873545,36.34953921685477,62468000
2017-10-11,36.46365737915039,36.563811357429444,36.2773205116134,36.328563239038075,67622400
2017-10-12,36.33555603027344,36.65465560938733,36.27266657277076,36.41707953274286,64500400
2017-10-13,36.5661506652832,36.63369597276531,36.43105649623809,36.50558912676728,65576800
2017-10-16,37.239288330078125,37.26723762098803,36.719873646797474,36.778103705580264,96486000
2017-10-17,37.37672424316406,37.46989095005081,37.08790176528387,37.21600865281468,75989200
2017-10-18,37.211341857910156,37.432618962445325,37.174077315008596,37.36507009240364,65496800
2017-10-19,36.330909729003906,36.58712349706932,36.107308216948596,36.5102593666497,170336800
2017-10-20,36.3937873840332,36.74316774291992,36.32624207844399,36.477638812329246,95896400
2017-10-23,36.37514877319336,36.729188487574625,36.21909265896591,36.542851608738154,87937200
2017-10-24,36.59177017211914,36.666302798854936,36.38213982913323,36.403101797207604,71028800
2017-10-25,36.43104934692383,36.69657823284768,36.16552046099998,36.54750944696201,84828400
2017-10-26,36.663970947265625,36.761797008544235,36.51723007830754,36.62204346152888,68002000
2017-10-27,37.977638244628906,38.10574506181474,36.96443398170839,37.10185604283496,177816800
2017-10-30,38.83246612548828,39.146909898881574,38.13370534379751,38.173301361603585,178803200
2017-10-31,39.37283706665039,39.51491855976353,38.883706679435335,39.10730812671052,144187200
2017-11-01,38.8720588684082,39.582466314093104,38.57392124433074,39.566160191268466,134551200
2017-11-02,39.15623092651367,39.24706969938162,38.49706606531022,38.80452256060582,165573600
2017-11-03,40.17874526977539,40.5886836521891,39.85731417031122,40.52812566342561,237594400
2017-11-06,40.58635330200195,40.75871556536482,39.997065357610694,40.14846209750659,140105200
2017-11-07,40.7167854309082,40.81927090225437,40.43495393878697,40.50715864248612,97446000
2017-11-08,41.04987716674805,41.04987716674805,40.60499851676032,40.68186264639814,97638000
2017-11-09,40.966007232666016,41.017249962642765,40.32780458464305,40.786657677747385,117930400
2017-11-10,40.83042907714844,40.99639849993857,40.736927487906414,40.93328296542886,100582000
2017-11-13,40.66680908203125,40.790700322015965,40.5335655408074,40.55694272704739,67928400
2017-11-14,40.05201721191406,40.55225821938238,40.01461514838106,40.44940432809518,99130000
2017-11-15,39.523712158203125,39.813572695556196,39.360082647945674,39.73175615699956,116632400
2017-11-16,39.995914459228516,40.17590518761419,39.80890772349603,40.014611922630635,94550000
2017-11-17,39.77384567260742,40.063706318434406,39.654630606275354,39.98188974925974,87598000
2017-11-20,39.73411178588867,39.869691608046615,39.63593403195173,39.80657606378088,65049600
2017-11-21,40.4727668762207,40.60367048439972,39.921099122569274,39.921099122569274,100525200
2017-11-22,40.89822006225586,40.9075687942775,40.45174231251265,40.52420657796541,102355600
2017-11-24,40.90055847167969,41.0244496868098,40.82575434420491,40.930948094323455,56106800
2017-11-27,40.694847106933594,40.92626834322991,40.51952896130642,40.91925590275337,82867200
2017-11-28,40.456417083740234,40.87717778066195,40.17356890543842,40.74393784446522,105715200
2017-11-29,39.61723709106445,40.42136380660984,39.074921313258585,40.353575671955824,166665600
2017-11-30,40.171241760253906,40.239029889391794,39.37412755223093,39.83930285607974,166108800
2017-12-01,39.984230041503906,40.12915858256177,39.38814756965987,39.72709530718462,159037200
2017-12-04,39.69203567504883,40.351230160635915,39.65229731659654,40.31850424386007,130169600
2017-12-05,39.65462875366211,40.09409406815887,39.36476812137704,39.51904895308636,109400800
2017-12-06,39.507381439208984,39.785553629578025,38.91130225054261,39.15440865125789,114240000
2017-12-07,39.5798454284668,39.841652844610095,39.48400393975057,39.51205371523492,102693200
2017-12-08,39.59150314331055,39.97252897611423,39.46293938312954,39.85331394569226,93420800
2017-12-11,40.36290740966797,40.41433434541488,39.455927161247565,39.55176859303558,141095200
2017-12-12,40.13617706298828,40.29747036907101,40.08007752477358,40.241367263998576,77636800
2017-12-13,40.2694091796875,40.566278663503006,40.2062936502376,40.323172410848755,95273600
2017-12-14,40.25773239135742,40.47045265407189,40.124488853110634,40.29980704541993,81906000
2017-12-15,40.66680908203125,40.713559887653396,40.31383639769752,40.587332355787815,160677200
2017-12-18,41.23949432373047,41.42182487335742,40.87483322447656,40.87950937281102,117684400
2017-12-19,40.80003356933594,40.998728876380696,40.694843404900205,40.91457603146081,109745600
2017-12-20,40.75563430786133,41.005753056380755,40.49849955063809,40.877185677769134,93902400
2017-12-21,40.909908294677734,41.146005707313414,40.69719163107256,40.713552805108094,83799600
2017-12-22,40.909908294677734,41.00574974798811,40.79069322605128,40.83276787373455,65397600
2017-12-26,39.87202835083008,40.082408726132456,39.66398070018009,39.925791590410505,132742000
2017-12-27,39.87904357910156,39.921118230359454,39.67099948077001,39.76216479201962,85992800
2017-12-28,39.991249084472656,40.171243428209586,39.850993103171035,39.97254804917525,65920800
2017-12-29,39.55879211425781,39.87670254845045,39.556455822653554,39.860341373505804,103999600
2018-01-02,40.26706314086914,40.27641543772225,39.56579068484446,39.77617456176556,102223600
2018-01-03,40.26005935668945,40.802378551359595,40.196947390215975,40.330187330739136,118071600
2018-01-04,40.44707107543945,40.54992497445396,40.22500210267125,40.3325285848356,89738400
2018-01-05,40.90757369995117,40.99406285723671,40.45174716352319,40.54291247080879,94640000
2018-01-08,40.75563430786133,41.05016756597909,40.65745298829791,40.75563430786133,82271200
2018-01-09,40.750946044921875,40.92158802389,40.53588956955712,40.80237298108045,86336000
2018-01-10,40.74160385131836,40.74394370972359,40.44005816620148,40.47746023211193,95839600
2018-01-11,40.973018646240234,41.02210929584681,40.788351771134415,40.8117253834916,74670800
2018-01-12,41.3961181640625,41.459233692882485,41.05950676616482,41.18339796582762,101672400
2018-01-16,41.18574142456055,41.93376483703263,41.17405283422285,41.58546481936825,118263600
2018-01-17,41.8659782409668,41.901040446396664,40.92393560860837,41.176390621417674,137547200
2018-01-18,41.90338897705078,42.09974808538245,41.66729506886416,41.92910245749552,124773600
2018-01-19,41.71636962890625,41.97817691644085,41.47092351341417,41.75143183103793,129700400
2018-01-22,41.37508010864258,41.557410684789765,41.281578529489984,41.44520807643533,108434400
2018-01-23,41.384429931640625,41.94545012192714,41.33300655854965,41.44520916986427,130756400
2018-01-24,40.725250244140625,41.445224095841,40.48681648822852,41.4335355022149,204420400
2018-01-25,39.99826431274414,40.89589266839285,39.862684472538135,40.793038750522214,166116000
2018-01-26,40.09176254272461,40.206305044653156,39.75281475426623,40.206305044653156,156572000
2018-01-29,39.26191329956055,39.77617911278078,39.05386925647732,39.77617911278078,202561600
2018-01-30,39.03049087524414,39.123992450453756,38.499860340445615,38.6938794975192,184192800
2018-01-31,39.13801956176758,39.37411693794769,38.92062678192371,39.00711592226718,129915600
2018-02-01,39.2198486328125,39.416204154709504,38.9814148894474,39.077256358536815,188923200
2018-02-02,37.518089294433594,38.990762671698725,37.42458769489759,38.80375590576933,346375200
2018-02-05,36.580711364746094,38.30817909539416,36.46616890910437,37.19081856416882,290954000
2018-02-06,38.109500885009766,38.27079419819336,35.998670062167655,36.192689296369814,272975200
2018-02-07,37.29367446899414,38.19597867026354,37.183811712279685,38.12351440723926,206434400
2018-02-08,36.267494201660156,37.63497773878801,36.23944442797,37.46900825511856,217562000
2018-02-09,36.711090087890625,37.058460813619604,35.26292594672998,36.865999961496776,282690400
2018-02-12,38.189762115478516,38.466718895803275,36.96926416827277,37.20162894435836,243278000
2018-02-13,38.57233428955078,38.66856648297439,37.9409622819946,38.011376169411854,130196800
2018-02-14,39.283512115478516,39.32341248785229,38.22966380983118,38.26721478410091,162579600
2018-02-15,40.602603912353516,40.62607283272102,39.666106961646975,39.85152683257436,204588800
2018-02-16,40.47114562988281,41.032107382495894,40.31623936113969,40.45471775078253,160704400
2018-02-20,40.335018157958984,40.900667983713674,40.23409073734247,40.381959561813375,135722000
2018-02-21,40.151947021484375,40.867811539145606,40.13786137607023,40.56503641863772,149886400
2018-02-22,40.48757553100586,40.827905159769244,40.30215574641867,40.3232788393338,123967600
2018-02-23,41.19171905517578,41.22692422009872,40.73168460558105,40.762198136114456,135249600
2018-02-26,42.00614929199219,42.10472729761741,41.358349434426906,41.39120876963531,152648800
2018-02-27,41.870033264160156,42.360577669613704,41.816050816738084,42.03667940368092,155712400
2018-02-28,41.806640625,42.393416980421165,41.790212749375506,42.074210499816104,151128400
2018-03-01,41.07436752319336,42.196284246743396,40.525145411276526,41.905241724703394,195208000
2018-03-02,41.35835266113281,41.37947575368643,40.47583859285667,40.557988727986356,153816000
2018-03-05,41.50154113769531,41.71747451781942,40.96170589668479,41.123656827127995,113605600
2018-03-06,41.46632385253906,41.837167053383304,41.33958169646813,41.75736630395347,95154000
2018-03-07,41.08140182495117,41.27386626316505,40.903023033099316,41.0602787275082,126814000
2018-03-08,41.52969741821289,41.57194361047891,41.09078970758341,41.18701833932262,95096400
2018-03-09,42.24321746826172,42.2479126835741,41.63531780640628,41.76910458230956,128740800
2018-03-12,42.651611328125,42.80886700334209,42.29719960470139,42.31597330142616,128828400
2018-03-13,42.240867614746094,43.06939575890961,42.069529876916704,42.85580825010609,126774000
2018-03-14,41.881778717041016,42.36997741255425,41.73390982704102,42.32303598789745,117473600
2018-03-15,41.931053161621094,42.30424579003283,41.79492414608478,41.89584799922378,90975200
2018-03-16,41.783180236816406,42.04135973699052,41.689293851971776,41.931045473172695,157618800
2018-03-19,41.144771575927734,41.65409318133053,40.759846310114575,41.61888802159753,133787200
2018-03-20,41.13068389892578,41.49683183577984,41.060270007669395,41.13068389892578,78597600
2018-03-21,40.198883056640625,41.09547563260166,40.19653365868567,41.08373938702482,148219600
2018-03-22,39.630882263183594,40.529820619288714,39.57220461907548,39.90079799352127,165963200
2018-03-23,38.71317672729492,39.88203480809846,38.71317672729492,39.52292778579496,164115200
2018-03-26,40.55096435546875,40.62841930804972,39.065245351744295,39.44782489835316,150164800
2018-03-27,39.51118850708008,41.10956740172063,39.177899826116274,40.76454247240878,163690400
2018-03-28,39.07461929321289,39.905496814461294,38.77184419806612,39.2553474561917,166674000
2018-03-29,39.37974548339844,40.31154688271614,39.173199002522075,39.386786515119255,153594000
2018-04-02,39.1215705871582,39.65201896404017,38.60286204080597,39.11218373669499,150347200
2018-04-03,39.522926330566406,39.607422308079656,38.69909323586246,39.3468933425305,121112000
2018-04-04,40.27869415283203,40.37257697878735,38.67327419175449,38.69909250610223,138422000
2018-04-05,40.55799102783203,40.893625455435775,40.388999115021946,40.50635441106232,107732800
2018-04-06,39.52058029174805,40.48289180544125,39.47833051252819,40.128480014153794,140021200
2018-04-09,39.91254806518555,40.62606688890287,39.865606649917375,39.87264768313758,116070800
2018-04-10,40.66361618041992,40.839649150897934,40.25991361494503,40.60493852359392,113634400
2018-04-11,40.47350311279297,40.82087385529702,40.29981595084088,40.42421230284707,89726400
2018-04-12,40.87251281738281,41.074364121464306,40.61432966748776,40.70117504412537,91557200
2018-04-13,41.010986328125,41.27151526401716,40.804443414359966,41.0227225756048,100497200
2018-04-16,41.26682662963867,41.35366842078155,41.03446180568861,41.081403217619894,86313600
2018-04-17,41.8348274230957,41.9991241613357,41.40530650508239,41.42408378679558,106421600
2018-04-18,41.74093246459961,41.970951432420364,41.515612292995044,41.73389143307444,83018000
2018-04-19,40.55799102783203,41.16589060178529,40.5251316881967,40.78331119064587,139235200
2018-04-20,38.896240234375,40.18714851166951,38.8281721559885,40.04162908827687,261964400
2018-04-23,38.78358459472656,39.17789672189711,38.513665229708735,39.15677362538438,146062000
2018-04-24,38.243743896484375,39.039412648935595,37.84004139740122,38.88450280085499,134768000
2018-04-25,38.41039276123047,38.825831574734394,38.11935387520056,38.16864110139597,113528400
2018-04-26,38.54417419433594,38.89858590345385,38.344668756042076,38.520701702278025,111852000
2018-04-27,38.098236083984375,38.57000322169767,37.70157449520931,38.49254827406108,142623200
2018-04-30,38.78828430175781,39.25770564498742,37.98557423460327,38.05364233495592,169709600
2018-05-01,39.6895637512207,39.71303266229741,38.790621726653995,39.05819166644517,214277600
2018-05-02,41.4428596496582,41.71981648729503,40.79271017052406,41.12834466848057,266157600
2018-05-03,41.5179557800293,41.661129382006536,40.94291555554344,41.28089937538475,136272800
2018-05-04,43.14685821533203,43.245436256270295,41.818395107706486,41.83717238903761,224805200
2018-05-07,43.45901870727539,44.04814106669595,43.36278649476054,43.463710341007975,169805600
2018-05-08,43.66790008544922,43.70780045059003,43.10928781068014,43.419107466689546,113611200
2018-05-09,43.97537612915039,43.98476297690126,43.473095611593955,43.7852611249509,92844800
2018-05-10,44.60440444946289,44.68185938348441,44.043446213428126,44.0645728909975,111957200
2018-05-11,44.43475341796875,44.78110870210072,44.16615172774492,44.646809654593504,104848800
2018-05-14,44.33108901977539,44.65623981059255,44.26276205405801,44.53371864959899,83115200
2018-05-15,43.92818832397461,44.076627354090526,43.612464172969005,44.008296792998124,94780800
2018-05-16,44.338157653808594,44.404133352868826,43.82451718880194,43.841012012369504,76732400
2018-05-17,44.05778121948242,44.51016293392808,43.90934217740125,44.29575178319089,69176000
2018-05-18,43.897560119628906,44.25098366663279,43.85515101968935,44.10490308433846,73190800
2018-05-21,44.20857620239258,44.59498581760541,44.03893260593715,44.295752863411764,73603200
2018-05-22,44.097843170166016,44.50310253434082,44.008308037668286,44.385294663248395,60962800
2018-05-23,44.38057327270508,44.41355932680517,43.76797101632021,43.90698701129441,80233600
2018-05-24,44.33108901977539,44.49366441518397,43.873997617810524,44.47717318699425,92936000
2018-05-25,44.43239974975586,44.68450662598143,44.21327532554309,44.34993283409535,69844000
2018-05-29,44.272186279296875,44.472461051919346,44.02950240859062,44.20150444915725,90056400
